año_hecho,departamen,provincia,distrito,denuncias_dep,geom
2022,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,39,-76.9490478|-76.9457391|-76.9463241999999|-76.9446963|-76.943265|-76.9422304|-76.9434208|-76.9446892|-76.9467908|-76.9444109|-76.9467069|-76.9350648|-76.9382795|-76.9414356999999|-76.9420486|-76.9511857|-76.9511406999999|-76.9511319|-76.9500153|-76.9584696|-76.9548372|-76.9545904|-76.925973003|-76.9271737999999|-76.9265839999999|-76.9255894469999|-76.926388745|-76.9318191|-76.9348669999999|-76.924307|-76.924873297|-76.926310961|-76.9272424|-76.9242696|-12.1429312999999|-12.1431946|-12.1482518|-12.1485130999999|-12.1472142|-12.1408274999999|-12.1422312|-12.1418553999999|-12.1428455999999|-12.1362657999999|-12.1365716999999|-12.1478399|-12.1447014999999|-12.1503686|-12.1495338|-12.1511952999999|-12.1493125|-12.1499213999999|-12.1563879|-12.1554682999999|-12.1551084|-12.1535627|-12.1809059399999|-12.1847466999999|-12.191728|-12.187093369|-12.1886769079999|-12.1889442999999|-12.1949043|-12.2002717999999|-12.198794032|-12.198893654|-12.1992903|-12.2038578999999
2022,MADRE DE DIOS,MANU,MADRE DE DIOS,1,-70.3934788999999|-12.6190296
2022,MOQUEGUA,ILO,ILO,18,-71.3468091|-71.3405923|-71.3464379|-71.3435615|-71.338493|-71.3392566|-71.3412721999999|-71.3505205|-71.342102506|-71.3401284|-71.3269564|-71.3296819|-71.324832511|-71.3171162|-71.3099783|-17.6680838999999|-17.6558423|-17.6541923999999|-17.6525796|-17.6348902|-17.6377002999999|-17.6412908|-17.6549459|-17.630777931|-17.6326184|-17.6395186|-17.6442987999999|-17.647673826|-17.6481329|-17.6364247
2022,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,1,-70.9262166|-17.2217219999999
2022,MOQUEGUA,MARISCAL NIETO,SAMEGUA,1,-70.8978094|-17.1827438
2022,PIURA,AYABACA,AYABACA,1,-79.7119419|-4.62662519999998
2022,PIURA,MORROPON,CHULUCANAS,17,-80.1534121|-80.1606795|-80.1609271999999|-80.1601243|-80.1596041|-80.1428584|-80.1563750999999|-80.1631251|-80.1668386|-80.168935|-5.08638469999994|-5.09049229999994|-5.09301809999994|-5.09367699999996|-5.09362599999997|-5.10878829999996|-5.10017789999995|-5.10133949999994|-5.09014169999995|-5.09047669999996
2022,PIURA,PAITA,COLAN,7,-81.1039987999999|-81.0572084|-81.0596823|-81.054817713|-81.0548499|-81.0579657979999|-4.91654159999996|-4.90540079999994|-4.90630099999993|-4.90847955599998|-4.90876549999996|-4.91189905799996
2022,PIURA,PAITA,PAITA,8,-81.117955163|-81.1110096|-81.113452691|-81.1154395|-81.114177272|-81.115743|-81.1145387999999|-81.1218416|-5.08134818799994|-5.08983539999997|-5.08608606399997|-5.08491949999996|-5.08461028599993|-5.08423249999993|-5.09002239999995|-5.08335299999993
2022,PIURA,PIURA,CASTILLA,10,-80.6111829|-80.611009392|-80.6235176|-80.6224137|-80.6217591|-80.6220908939999|-80.618513717|-80.620754995|-80.6214881|-80.621632427|-5.18730349999993|-5.18720103799996|-5.18794629999997|-5.18821579999997|-5.20224109999998|-5.19866235899997|-5.20628385099997|-5.20832390999993|-5.20953609999998|-5.21032623799994
2022,PIURA,PIURA,LA ARENA,3,-80.7467118|-80.7128328|-80.7120783999999|-5.33753779999995|-5.34775299999996|-5.34759279999997
2022,PIURA,PIURA,LA UNION,5,-80.8765205|-80.740497339|-80.7429757|-5.34679539999996|-5.39357176199997|-5.40348929999993
2022,PIURA,PIURA,PIURA,11,-80.6319978|-80.6195875|-80.6292655999999|-80.6339056|-80.6419726999999|-80.6511974|-80.6559285|-80.6548882|-5.05890079999995|-5.15493679999997|-5.18723599999993|-5.18876889999996|-5.18518119999993|-5.17772539999993|-5.17604899999998|-5.17828839999993
2022,PIURA,SULLANA,BELLAVISTA,7,-80.6705279|-80.6719759|-80.6743053|-80.6793217|-80.6799692|-80.6805234999999|-4.89246319999995|-4.88830249999995|-4.88812469999994|-4.88925179999995|-4.89053419999993|-4.88948009999996
2022,PIURA,TALARA,LA BREA,4,-81.306224|-81.3052118|-81.30418|-81.3031139|-4.65738509999994|-4.65288569999996|-4.65063599999996|-4.64640889999993
2022,PIURA,TALARA,MANCORA,10,-81.0404496|-81.0457052|-81.04492131|-81.0451037|-81.0489368|-4.10447839999995|-4.10750729999995|-4.10345144699994|-4.10347819999993|-4.10535449999998
2022,PIURA,TALARA,PARIÑAS,36,-81.2572581|-81.2567076999999|-81.2589715|-81.2628961|-81.2597989|-81.2548948|-4.58915279999997|-4.58938449999994|-4.59020159999994|-4.58115199999998|-4.59483749999993|-4.59485709999996
2022,PUNO,AZANGARO,AZANGARO,2,-70.195177305|-70.19808|-14.909564245|-14.9118664
2022,SAN MARTIN,RIOJA,RIOJA,1,-77.1657716|-6.05704839999993
2022,SAN MARTIN,SAN MARTIN,MORALES,1,-76.388709|-6.48117139999994
2022,TACNA,JORGE BASADRE,ITE,1,-70.9646772|-17.8602180999999
2022,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,2,-70.2569804|-70.2479160999999|-18.0457182|-18.0413629999999
2022,TACNA,TACNA,TACNA,19,-70.237150663|-70.2725886|-70.2729208|-70.2531099999999|-70.2447664|-70.244235323|-70.2449572|-70.2440622|-70.2508508|-70.2541263|-70.2496899|-70.2505341|-70.2499203|-70.2469022|-70.2462740999999|-70.245254861|-70.2446576|-70.2513079|-70.2572592|-17.9980062079999|-18.0334963|-18.0301092|-18.0261588999999|-18.0239991|-18.0249530159999|-18.0199719999999|-18.0130199999999|-18.0137483|-18.0028884|-18.0007365|-18.0024877999999|-18.0101195999999|-18.0064025999999|-18.0065678999999|-18.009271767|-18.0005873|-17.9966653999999|-17.9983765
2022,TUMBES,TUMBES,TUMBES,2,-80.4517256|-80.453817|-3.57391639999997|-3.57111899999995
2022,UCAYALI,PADRE ABAD,NESHUYA,1,-74.998589553|-8.71234495999994
2023,AMAZONAS,BAGUA,BAGUA,8,-78.5320541|-78.5347767|-78.530245733|-78.529768147|-78.5225690999999|-78.5307552|-78.537138857|-5.63955659999994|-5.63726319999995|-5.63896460899997|-5.64057730199994|-5.63835409999996|-5.63613569999995|-5.63039146199998
2023,AMAZONAS,BAGUA,EL PARCO,1,-78.476409742|-5.62538603999997
2023,AMAZONAS,UTCUBAMBA,CAJARURO,1,-78.4254543|-5.73690179999994
2023,ANCASH,BOLOGNESI,AQUIA,1,-77.1449212|-10.0745443
2023,ANCASH,BOLOGNESI,CHIQUIAN,2,-77.1557063|-10.152419
2023,ANCASH,CARHUAZ,ANTA,2,-77.596786209|-77.5999083|-9.35652120299994|-9.35834729999993
2023,ANCASH,CARHUAZ,CARHUAZ,7,-77.6450215|-9.28174399999995
2023,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,3,-77.328135|-9.09561869999993
2023,ANCASH,CASMA,YAUTAN,2,-78.0505715|-9.51885489999995
2023,ANCASH,HUARAZ,TARICA,1,-77.5662406|-9.41090149999997
2023,ANCASH,HUARI,HUARI,1,-77.1708039|-9.34838449999995
2023,ANCASH,HUARI,SAN MARCOS,2,-77.153484698|-77.153656359|-9.52789966399996|-9.52442913299996
2023,ANCASH,HUAYLAS,CARAZ,13,-77.77034988|-77.815126402|-77.818505985|-77.806318027|-77.807026131|-77.8080108|-77.8112416|-77.809622509|-77.8109958|-77.8099872889999|-77.809622509|-77.809193356|-9.03048860399997|-9.04784898499997|-9.03967988399995|-9.05078388199996|-9.04433131399998|-9.04519469999997|-9.04225409999998|-9.04798672399994|-9.04849529999996|-9.04853768099997|-9.04874958799996|-9.05250030899998
2023,ANCASH,HUAYLAS,PAMPAROMAS,1,-77.9812321|-9.07306489999996
2023,ANCASH,OCROS,COCHAS,1,-77.55758664|-10.6478874159999
2023,ANCASH,PALLASCA,PALLASCA,1,-77.9990449|-8.25317669999993
2023,ANCASH,POMABAMBA,POMABAMBA,2,-77.4615923|-8.82024919999998
2023,ANCASH,POMABAMBA,QUINUABAMBA,1,-77.3439283|-8.70027769999996
2023,ANCASH,RECUAY,CATAC,1,-77.43201929|-9.78554321199994
2023,ANCASH,SANTA,CHIMBOTE,11,-78.577230738|-78.5888696|-78.589011|-78.584515618|-78.5753117|-78.5791718|-78.5825825|-78.5508291|-78.5601735|-9.04502267599997|-9.07211359999997|-9.06333639999997|-9.05721780199997|-9.07266319999997|-9.06945619999993|-9.07718139999997|-9.12013129999997|-9.08760889999996
2023,ANCASH,SANTA,COISHCO,3,-78.6150345999999|-78.6143377|-9.02508459999996|-9.02020229999994
2023,ANCASH,SANTA,NEPEÑA,1,-78.2809879|-9.14828899999998
2023,ANCASH,SANTA,NUEVO CHIMBOTE,3,-78.5337233829999|-78.540222063|-78.546737461|-9.12970135299997|-9.13011223999996|-9.12415061999997
2023,ANCASH,SANTA,SANTA,2,-78.6001482|-78.613280295|-9.00074109999997|-8.98446946399997
2023,ANCASH,SIHUAS,SIHUAS,1,-77.6292697|-8.55476809999994
2023,ANCASH,YUNGAY,YUNGAY,5,-77.734665053|-77.743210571|-77.7423469|-77.741271369|-77.746455832|-9.15828787699996|-9.13980953199996|-9.13841659999997|-9.14266441899997|-9.13684170699998
2023,APURIMAC,ABANCAY,ABANCAY,8,-72.8933335|-72.8935549|-72.8928999999999|-72.8816955|-72.8802898|-72.8879173999999|-13.6415638999999|-13.6398589|-13.6391954|-13.6365582999999|-13.6392096|-13.6318199
2023,APURIMAC,ABANCAY,CURAHUASI,1,-72.6991752|-13.539007
2023,APURIMAC,ABANCAY,TAMBURCO,1,-72.867590676|-13.611522427
2023,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,10,-73.3874078|-73.382791317|-73.38551883|-73.3772937|-73.3767656|-73.3767641|-13.6566121|-13.659606297|-13.6598583429999|-13.656199|-13.6616625|-13.6616515
2023,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,1,-73.34966306|-13.6573353909999
2023,APURIMAC,CHINCHEROS,COCHARCAS,1,-73.7408125|-13.6093124999999
2023,APURIMAC,CHINCHEROS,OCOBAMBA,1,-73.5604671|-13.4805701
2023,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,1,-72.2457344|-14.1173625
2023,APURIMAC,COTABAMBAS,TAMBOBAMBA,1,-72.1745153|-13.9461562
2023,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,3,-71.5262299|-71.5189104|-71.5168459|-16.3872011999999|-16.3834874|-16.3798773999999
2023,AREQUIPA,AREQUIPA,AREQUIPA,12,-71.5330733|-71.5334513|-71.5337802999999|-71.5310078|-71.5352900999999|-71.5388955999999|-71.5370189|-71.5404539|-71.54213|-71.537451|-71.5284609|-16.3917653|-16.394558|-16.4029039|-16.3982564999999|-16.402328|-16.3975|-16.3961330999999|-16.3981608999999|-16.4069830999999|-16.4090474|-16.4044188999999
2023,AREQUIPA,AREQUIPA,CAYMA,10,-71.5417877|-71.5447613|-71.5437282|-71.5527365|-71.54532|-71.548317|-71.5493522|-71.5492816|-71.5494375|-71.549215|-16.3538823|-16.3419767|-16.3354897|-16.3792756999999|-16.3819214|-16.3910602|-16.3857806|-16.3856676999999|-16.3850070999999|-16.3831566
2023,AREQUIPA,AREQUIPA,CERRO COLORADO,14,-71.5814137|-71.577479107|-71.555333|-71.5681872|-71.5618868999999|-71.5627514999999|-71.5605581|-71.5656809|-71.5614417|-71.5605138|-71.5601107|-71.569135|-71.571638|-16.3427149999999|-16.343324072|-16.3332106999999|-16.3445566999999|-16.3609114999999|-16.3536697|-16.3721308|-16.3812675999999|-16.3782606|-16.3762637999999|-16.3760702|-16.3873214|-16.3978587999999
2023,AREQUIPA,AREQUIPA,CHARACATO,1,-71.4821368|-16.4714465
2023,AREQUIPA,AREQUIPA,JACOBO HUNTER,2,-71.5543485|-71.556650133|-16.4481499999999|-16.459575845
2023,AREQUIPA,AREQUIPA,MARIANO MELGAR,2,-71.5002619|-71.5059755|-16.4014935|-16.3994278
2023,AREQUIPA,AREQUIPA,MIRAFLORES,6,-71.5108186|-71.5191307|-71.522168|-71.5225725|-71.5167542|-71.5212592|-16.3942193999999|-16.396949|-16.3935347|-16.3934073|-16.3961705999999|-16.3901243
2023,AREQUIPA,AREQUIPA,PAUCARPATA,15,-71.5048829|-71.5129749|-71.510648496|-71.5137756|-71.514471478|-71.5133625999999|-71.4961663999999|-71.4819044|-71.4824297|-71.493849|-71.498140545|-71.4973009|-71.480139314|-71.4714928|-16.4120606999999|-16.4159534|-16.421214547|-16.4173428999999|-16.414287214|-16.4260173|-16.4258829999999|-16.4148577999999|-16.4159564999999|-16.4099161|-16.409356155|-16.4092305|-16.408696579|-16.4153921999999
2023,AREQUIPA,AREQUIPA,SABANDIA,1,-71.4834252219999|-16.4413030699999
2023,AREQUIPA,AREQUIPA,SACHACA,1,-71.5714447999999|-16.4398525
2023,AREQUIPA,AREQUIPA,SOCABAYA,5,-71.5366468999999|-71.525103|-71.524987|-71.5315036|-71.5358934|-16.4475962999999|-16.4600828|-16.4601663999999|-16.451829|-16.4535718999999
2023,AREQUIPA,AREQUIPA,YARABAMBA,1,-71.46507739|-16.5660845319999
2023,AREQUIPA,CAMANA,CAMANA,13,-72.7114152999999|-72.7118563|-72.709797092|-72.71274715|-72.7104707999999|-72.7050682999999|-72.7080706|-72.7090465|-72.7081253|-16.6337561|-16.6274103|-16.623996763|-16.621720109|-16.6235521999999|-16.6197903|-16.6165293|-16.6222945|-16.6231885999999
2023,AREQUIPA,CAMANA,OCOÑA,2,-73.107074639|-73.113951823|-16.4344587429999|-16.4214871359999
2023,AREQUIPA,CARAVELI,CARAVELI,3,-73.372033549|-73.366683|-73.3671411999999|-15.780199178|-15.7741449|-15.7734675
2023,AREQUIPA,CARAVELI,CHALA,4,-74.1944529|-74.249053212|-74.2461901999999|-74.2498313|-15.7823986999999|-15.855524911|-15.8637997|-15.8532097
2023,AREQUIPA,CARAVELI,HUANUHUANU,2,-74.072599098|-74.072770759|-15.636501817|-15.636439826
2023,AREQUIPA,CARAVELI,LOMAS,1,-74.9442585|-15.3799885
2023,AREQUIPA,CARAVELI,QUICACHA,1,-73.7985281|-15.625465
2023,AREQUIPA,CASTILLA,URACA,1,-72.470987083|-16.23003878
2023,AREQUIPA,ISLAY,MOLLENDO,16,-72.0171862|-72.016136|-72.0115217|-72.0134691|-72.008667|-17.0206337|-17.0236097|-17.0221667|-17.018064|-17.0237678
2023,AYACUCHO,CANGALLO,CANGALLO,1,-74.1442532419999|-13.6291812
2023,AYACUCHO,LA MAR,SAN MIGUEL,3,-73.9793298|-73.959494|-13.0129653|-13.0570716999999
2023,AYACUCHO,LA MAR,TAMBO,1,-74.0198556999999|-12.9483405
2023,AYACUCHO,PARINACOCHAS,CORACORA,2,-73.7803049999999|-73.7838890639999|-15.0188873999999|-15.0161155129999
2023,AYACUCHO,PARINACOCHAS,PULLO,1,-74.0577053|-15.6145008
2023,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,3,-73.3428906|-73.343933551|-73.3451024|-15.2787625|-15.278907299|-15.2809738
2023,AYACUCHO,SUCRE,QUEROBAMBA,1,-73.8183804|-13.9891661999999
2023,CAJAMARCA,CAJABAMBA,CACHACHI,4,-78.1423818|-78.2066879|-78.246663899|-7.63490939999997|-7.58766359999993|-7.60853134099995
2023,CAJAMARCA,CAJABAMBA,CONDEBAMBA,1,-78.1400685|-7.50677279999996
2023,CAJAMARCA,CAJABAMBA,SITACOCHA,1,-77.9710097999999|-7.52318329999997
2023,CAJAMARCA,CAJAMARCA,CAJAMARCA,2,-78.5179539|-78.5127855|-7.15511539999994|-7.16174649999994
2023,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,1,-78.4626784|-7.16503929999993
2023,CAJAMARCA,CAJAMARCA,MAGDALENA,1,-78.6583124|-7.25070019999993
2023,CAJAMARCA,CELENDIN,CELENDIN,7,-78.1457568|-78.143939|-78.1444185999999|-78.1421905|-6.86325359999995|-6.86259839999997|-6.86675299999996|-6.86665119999998
2023,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,1,-78.26371596|-6.70865816599996
2023,CAJAMARCA,CHOTA,CHOTA,14,-78.6483843|-78.6471563|-78.6491212|-78.6503903|-78.6502849999999|-78.6496035|-78.655475774|-6.55819299999996|-6.56053469999995|-6.55999769999994|-6.55930289999998|-6.55875249999997|-6.56114619999994|-6.56227320499994
2023,CAJAMARCA,CHOTA,QUEROCOTO,1,-79.026734|-6.32001399999996
2023,CAJAMARCA,CONTUMAZA,YONAN,6,-79.1312345|-79.129784|-79.131093347|-79.132109|-79.133427781|-7.25263839999997|-7.25381719999996|-7.25409638999997|-7.25346349999995|-7.25163272499998
2023,CAJAMARCA,CUTERVO,CUTERVO,9,-78.8178514|-78.821275|-78.818421826|-78.8164086|-78.810121285|-78.811440932|-78.801496391|-6.38132799999994|-6.37604529999993|-6.37775916899994|-6.37712779999993|-6.37464516299997|-6.37811046499996|-6.37296117099993
2023,CAJAMARCA,CUTERVO,SANTO TOMAS,1,-78.685964|-6.15312659999995
2023,CAJAMARCA,HUALGAYOC,BAMBAMARCA,6,-78.4979248|-78.4905433609999|-78.519431448|-78.5223511|-6.67807699999997|-6.67364406599995|-6.68148336599995|-6.67732239999998
2023,CAJAMARCA,HUALGAYOC,HUALGAYOC,2,-78.6068528|-6.76381359999994
2023,CAJAMARCA,SAN IGNACIO,CHIRINOS,1,-78.8988698|-5.30463929999996
2023,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,2,-79.0007041|-79.0016092|-5.14401229999993|-5.14697589999997
2023,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1,-78.8905460999999|-5.10230459999997
2023,CAJAMARCA,SAN IGNACIO,TABACONAS,1,-79.114515969|-5.34548701199998
2023,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,1,-78.1158179999999|-7.46274169999998
2023,CAJAMARCA,SAN MIGUEL,EL PRADO,1,-79.0079949|-7.03807219999993
2023,CAJAMARCA,SAN PABLO,SAN PABLO,1,-78.8226908999999|-7.11434809999997
2023,CALLAO,CALLAO,BELLAVISTA,5,-77.1020956|-77.1256306|-77.1280993999999|-77.102738753|-77.1230137|-12.0543695|-12.0637436|-12.0641717|-12.061202484|-12.064723
2023,CALLAO,CALLAO,CALLAO,73,-77.0832551|-77.0802062|-77.0949598|-77.095132|-77.0999614|-77.0970886|-77.1015803|-77.1022069|-77.131759|-77.13047|-77.130641|-77.1259843|-77.1141782|-77.114358|-77.1095824|-77.1139085|-77.1041137999999|-77.1080759|-77.1074358|-77.1139984|-77.1079976|-77.1363469|-77.137371|-77.1342534|-77.1338562999999|-77.128504058|-77.1259537|-77.1258832|-77.1191446999999|-77.123368|-77.1247863|-77.1220635|-77.1227287|-77.0961533|-77.0894450929999|-77.099975|-77.1017709|-77.0962119|-77.0933891999999|-77.0986239|-77.0980673999999|-77.0995593|-77.096519|-77.1337306|-77.1336856|-77.1328316999999|-77.1339862|-77.1317969|-77.134114178|-77.135353359|-77.1355733|-77.134521874|-77.134800824|-77.13428584|-77.135144147|-77.135358723|-77.134800824|-77.1348092|-12.0496575999999|-12.0502670999999|-12.0522569999999|-12.0517412999999|-12.0516057|-12.0526240999999|-12.0534297999999|-12.0531647999999|-12.0504008|-12.0488999999999|-12.0483626999999|-12.0508490999999|-12.0560192|-12.0448847879999|-12.0458679999999|-12.0538205999999|-12.0529579999999|-12.0498648|-12.0438386|-12.0334536|-12.0230437|-12.0231087|-12.0223035999999|-12.0240252999999|-12.0242051|-12.027889864|-11.9940157999999|-11.9892229|-11.9886369999999|-11.9914813|-11.9954968|-11.9958586|-11.9595231|-12.0052302|-12.015467381|-12.0228552999999|-12.0237918999999|-12.0238282|-12.0237157999999|-12.029152|-12.0381985999999|-12.0390446|-12.0371858999999|-11.9446672999999|-11.9435733|-11.9439269|-11.9434188|-11.9399976999999|-11.94155785|-11.9403691009999|-11.943279296|-11.9423555939999|-11.9430693639999|-11.943426248|-11.9434472409999|-11.943405255|-11.9438671039999|-11.9443676999999
2023,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,3,-77.0881034|-77.0868962|-77.0866309|-12.0406364999999|-12.0432645999999|-12.0395295
2023,CALLAO,CALLAO,LA PERLA,13,-77.132659|-77.125607|-77.1283492|-77.1228813|-77.1240842|-77.1211175999999|-77.116976|-77.1170774999999|-77.1181866|-77.1086747|-77.112702234|-77.1138769|-77.1240784|-12.0691985|-12.070817|-12.0683015999999|-12.0698520999999|-12.0694836|-12.0708326|-12.0726503|-12.0707801999999|-12.0742868|-12.0646725999999|-12.0643867819999|-12.0660493999999|-12.0671611999999
2023,CALLAO,CALLAO,MI PERU,3,-77.1250998|-77.1163359|-77.1263145|-11.8537352|-11.8478684|-11.8583633
2023,CALLAO,CALLAO,VENTANILLA,4,-77.096376|-77.1298241|-77.1384496|-77.1286972999999|-11.8862247|-11.9198981|-11.8766405|-11.8775145999999
2023,CUSCO,ANTA,CACHIMAYO,1,-72.065582435|-13.485488408
2023,CUSCO,CANCHIS,COMBAPATA,1,-71.4335038|-14.0945980999999
2023,CUSCO,CHUMBIVILCAS,LIVITACA,1,-71.6875087|-14.4413430999999
2023,CUSCO,CHUMBIVILCAS,SANTO TOMAS,1,-72.189|-14.6562021
2023,CUSCO,CUSCO,CUSCO,6,-71.9556117|-71.953749705|-71.952496504|-71.960119|-71.958173475|-13.5205078|-13.5176833309999|-13.516575469|-13.5173975|-13.518381641
2023,CUSCO,CUSCO,SAN SEBASTIAN,6,-71.9097523|-71.9235190329999|-71.933241056|-71.940134|-13.5394171999999|-13.539620721|-13.5289950709999|-13.5534868999999
2023,CUSCO,CUSCO,SANTIAGO,2,-71.9875531|-71.986476|-13.5792489999999|-13.5364557999999
2023,CUSCO,CUSCO,WANCHAQ,5,-71.9674626|-71.9680374|-71.9458253|-71.9490256999999|-71.9475251|-13.5319499999999|-13.5219835999999|-13.5279899|-13.5346908999999|-13.5382860999999
2023,CUSCO,LA CONVENCION,KIMBIRI,1,-73.7874983|-12.6187328
2023,CUSCO,LA CONVENCION,PICHARI,5,-73.940243341|-73.843857659|-73.82271967|-73.8263535629999|-73.824626221|-12.320797216|-12.521095605|-12.507645785|-12.5158587199999|-12.5237559019999
2023,CUSCO,LA CONVENCION,SANTA ANA,7,-72.6971875|-72.6919814|-72.7333604|-12.8556874999999|-12.868355|-12.8877914999999
2023,CUSCO,QUISPICANCHI,LUCRE,1,-71.722222|-13.6194439999999
2023,CUSCO,URUBAMBA,MARAS,1,-72.196749409|-13.331803335
2023,CUSCO,URUBAMBA,URUBAMBA,6,-72.1156374|-72.1156281|-72.1183586|-72.1187995|-13.3057641|-13.3057641|-13.3053525|-13.3049839999999
2023,HUANCAVELICA,ACOBAMBA,ACOBAMBA,1,-74.5814773|-12.860765
2023,HUANCAVELICA,ANGARAES,LIRCAY,1,-74.721358615|-12.9922258359999
2023,HUANCAVELICA,TAYACAJA,ACRAQUIA,2,-74.9010271|-12.4066394
2023,HUANCAVELICA,TAYACAJA,PAMPAS,3,-74.868323902|-74.8674997|-12.398755792|-12.3996495
2023,HUANUCO,LEONCIO PRADO,RUPA-RUPA,32,-76.025597745|-76.002772146|-76.001936|-76.001887017|-76.002423459|-76.00298763|-76.003346672|-76.0019434|-76.0007179|-76.001050168|-76.0000958|-75.998314315|-75.998249942|-75.997515|-75.9982926|-75.9991446|-75.9995756|-75.9999017|-76.0000201999999|-76.001237|-76.0047897|-76.0048874999999|-75.992381269|-75.980489001|-9.32352243199995|-9.30863665099997|-9.30416499999995|-9.30066148699996|-9.30158527099996|-9.30057270999993|-9.29935567199993|-9.29922829999998|-9.29961129999998|-9.30052649299995|-9.30107849999996|-9.29507373499996|-9.29499961899995|-9.29550869999997|-9.29199919999996|-9.29519599999998|-9.29710529999994|-9.29736059999993|-9.29764659999995|-9.29784299999994|-9.30167439999997|-9.30945151599997|-9.29508432299997|-9.28828546799997
2023,ICA,CHINCHA,CHINCHA ALTA,6,-76.130172|-76.1316941|-76.1367109999999|-76.1367109999999|-76.132552231|-76.1325298|-13.4114875999999|-13.4166493999999|-13.425321287|-13.42553|-13.417538852|-13.4177938
2023,ICA,ICA,ICA,2,-75.7341811|-75.7399396|-14.07546|-14.0603264
2023,ICA,ICA,LA TINGUIÑA,5,-75.7174095|-75.7082816|-75.711050659|-75.7095649999999|-75.7079247|-14.0432091|-14.0326949|-14.036898626|-14.0423777999999|-14.0311164
2023,ICA,ICA,OCUCAJE,1,-75.6805108739999|-14.3419808209999
2023,ICA,ICA,PUEBLO NUEVO,1,-75.7070219999999|-14.1296017
2023,ICA,PISCO,HUMAY,3,-75.8874109|-75.964958522|-76.000297352|-13.7232514|-13.743764309|-13.7257366379999
2023,ICA,PISCO,PISCO,8,-76.2046944|-76.2068874|-76.2001053|-76.1542808|-76.155583116|-76.1610744|-76.1623154609999|-76.2168257|-13.7108238|-13.7128491999999|-13.7124001999999|-13.7027433|-13.701808215|-13.6963208|-13.695798984|-13.7023369
2023,ICA,PISCO,TUPAC AMARU INCA,11,-76.151835|-76.1486388|-76.1474231|-76.1475315|-76.1512008999999|-76.1203982|-13.7148943|-13.7119327999999|-13.7129199|-13.7154762|-13.7175993|-13.7154942999999
2023,JUNIN,CHANCHAMAYO,CHANCHAMAYO,5,-75.3394744|-75.3393589|-75.3329729|-75.329528|-75.324813446|-11.0724787|-11.0685854|-11.0571697|-11.0561981|-11.05393107
2023,JUNIN,CHANCHAMAYO,PERENE,2,-74.8849486999999|-10.9172222999999
2023,JUNIN,CHANCHAMAYO,PICHANAQUI,1,-74.873173445|-10.9275407129999
2023,JUNIN,CHANCHAMAYO,SAN RAMON,1,-75.3587075|-11.1215276
2023,JUNIN,CHUPACA,CHUPACA,2,-75.2878256|-75.288087267|-12.0616472|-12.061794318
2023,JUNIN,CHUPACA,HUACHAC,1,-75.348406989|-12.032145651
2023,JUNIN,CHUPACA,SAN JUAN DE ISCOS,1,-75.292382|-12.1003084
2023,JUNIN,CONCEPCION,CHAMBARA,1,-75.404660065|-12.0296506029999
2023,JUNIN,CONCEPCION,CONCEPCION,4,-75.319743203|-75.335836457|-75.3235453629999|-75.320301103|-11.9094978649999|-11.9008317139999|-11.917625522|-11.92069364
2023,JUNIN,CONCEPCION,MATAHUASI,3,-75.365634577|-75.353055287|-75.346943965|-11.8775743369999|-11.880314244|-11.888959362
2023,JUNIN,CONCEPCION,ORCOTUNA,5,-75.3091483|-75.309105385|-75.3091483|-11.967068076|-11.967739797|-11.9684535
2023,JUNIN,HUANCAYO,EL TAMBO,25,-75.2274163|-75.2225498999999|-75.2119484|-75.2076364|-75.217012053|-75.2158171|-75.2129338|-75.219798048|-75.2204305|-75.2177164999999|-75.2170214|-75.2123664|-75.2265977|-75.2290562|-75.1311874|-75.2055197999999|-75.2203602|-75.226283573|-75.237332|-12.0591153999999|-12.0403921|-12.0511452|-12.0568936999999|-12.0601595319999|-12.0579478999999|-12.0573037999999|-12.063353789|-12.0667177999999|-12.0670251|-12.0631592|-12.0649349999999|-12.0661961|-12.0653629|-11.9672616|-12.0361988999999|-11.9995484999999|-12.035879741|-12.0330463999999
